Lat,Lon,Year,Day,Month,SolarNoon,Sunrise,Sunset,SunriseTime,SolarNoonTime,SunsetTime
37.773972,122.431297,2023,16,Mar,11:59:11,06:01,17:58,6.016666666666667,11.986388888888888,17.966666666666665
37.773972,122.431297,2023,16,Apr,11:50:19,05:15,18:26,5.25,11.838611111111112,18.433333333333334
37.773972,122.431297,2023,16,May,11:46:38,04:40,18:54,4.666666666666667,11.777222222222223,18.9
37.773972,122.431297,2023,16,Jun,11:50:46,04:28,19:14,4.466666666666667,11.846111111111112,19.233333333333334
37.773972,122.431297,2023,16,Jul,11:56:16,04:41,19:12,4.683333333333334,11.937777777777779,19.2
37.773972,122.431297,2023,16,Aug,11:54:48,05:06,18:43,5.1,11.913333333333334,18.716666666666665
37.773972,122.431297,2023,16,Sep,11:45:33,05:32,17:58,5.533333333333333,11.759166666666667,17.966666666666665
37.773972,122.431297,2023,16,Oct,11:36:03,05:59,17:12,5.983333333333333,11.600833333333332,17.2
37.773972,122.431297,2023,16,Nov,11:34:49,06:31,16:39,6.516666666666667,11.580277777777777,16.65
37.773972,122.431297,2023,16,Dec,11:45:22,06:59,16:33,6.983333333333333,11.75611111111111,16.55
37.773972,122.431297,2023,17,Jan,12:00:00,07:04,16:57,7.066666666666666,12.0,16.95
37.773972,122.431297,2023,17,Feb,12:04:21,06:38,17:31,6.633333333333333,12.0725,17.516666666666666
37.773972,122.431297,2023,17,Mar,11:58:54,05:59,17:59,5.983333333333333,11.981666666666667,17.983333333333334
37.773972,122.431297,2023,17,Apr,11:50:05,05:13,18:27,5.216666666666667,11.834722222222222,18.45
37.773972,122.431297,2023,17,May,11:46:39,04:39,18:54,4.65,11.777500000000002,18.9
37.773972,122.431297,2023,17,Jun,11:50:59,04:28,19:14,4.466666666666667,11.849722222222223,19.233333333333334
37.773972,122.431297,2023,17,Jul,11:56:22,04:41,19:11,4.683333333333334,11.939444444444444,19.183333333333334
37.773972,122.431297,2023,17,Aug,11:54:35,05:07,18:41,5.116666666666666,11.909722222222223,18.683333333333334
37.773972,122.431297,2023,17,Sep,11:45:11,05:33,17:56,5.55,11.753055555555555,17.933333333333334
37.773972,122.431297,2023,17,Oct,11:35:50,06:00,17:11,6.0,11.597222222222223,17.183333333333334
37.773972,122.431297,2023,17,Nov,11:34:59,06:32,16:38,6.533333333333333,11.583055555555555,16.633333333333333
37.773972,122.431297,2023,17,Dec,11:45:51,06:59,16:33,6.983333333333333,11.764166666666666,16.55
37.773972,122.431297,2023,18,Jan,12:00:20,07:04,16:58,7.066666666666666,12.005555555555556,16.966666666666665
37.773972,122.431297,2023,18,Feb,12:04:17,06:37,17:32,6.616666666666667,12.071388888888889,17.533333333333335
37.773972,122.431297,2023,18,Mar,11:58:37,05:58,18:00,5.966666666666667,11.976944444444445,18.0
37.773972,122.431297,2023,18,Apr,11:49:51,05:12,18:28,5.2,11.830833333333333,18.466666666666665
37.773972,122.431297,2023,18,May,11:46:41,04:39,18:55,4.65,11.778055555555556,18.916666666666668
37.773972,122.431297,2023,18,Jun,11:51:12,04:28,19:15,4.466666666666667,11.853333333333333,19.25
37.773972,122.431297,2023,18,Jul,11:56:27,04:42,19:11,4.7,11.940833333333334,19.183333333333334
37.773972,122.431297,2023,18,Aug,11:54:23,05:08,18:40,5.133333333333334,11.90638888888889,18.666666666666668
37.773972,122.431297,2023,18,Sep,11:44:50,05:34,17:55,5.566666666666666,11.747222222222222,17.916666666666668
37.773972,122.431297,2023,18,Oct,11:35:38,06:01,17:10,6.016666666666667,11.59388888888889,17.166666666666668
37.773972,122.431297,2023,18,Nov,11:35:11,06:33,16:37,6.55,11.586388888888889,16.616666666666667
37.773972,122.431297,2023,18,Dec,11:46:20,07:00,16:33,7.0,11.772222222222224,16.55
37.773972,122.431297,2023,19,Jan,12:00:39,07:03,16:59,7.05,12.010833333333334,16.983333333333334
37.773972,122.431297,2023,19,Feb,12:04:12,06:36,17:33,6.6,12.07,17.55
37.773972,122.431297,2023,19,Mar,11:58:20,05:56,18:01,5.933333333333334,11.972222222222223,18.016666666666666
37.773972,122.431297,2023,19,Apr,11:49:38,05:11,18:29,5.183333333333334,11.827222222222222,18.483333333333334
37.773972,122.431297,2023,19,May,11:46:43,04:38,18:56,4.633333333333333,11.778611111111111,18.933333333333334
37.773972,122.431297,2023,19,Jun,11:51:25,04:28,19:15,4.466666666666667,11.856944444444444,19.25
37.773972,122.431297,2023,19,Jul,11:56:32,04:43,19:10,4.716666666666667,11.942222222222222,19.166666666666668
37.773972,122.431297,2023,19,Aug,11:54:10,05:09,18:39,5.15,11.902777777777779,18.65
37.773972,122.431297,2023,19,Sep,11:44:29,05:35,17:53,5.583333333333333,11.741388888888888,17.883333333333333
37.773972,122.431297,2023,19,Oct,11:35:25,06:02,17:08,6.033333333333333,11.590277777777779,17.133333333333333
37.773972,122.431297,2023,19,Nov,11:35:23,06:34,16:37,6.566666666666666,11.589722222222223,16.616666666666667
37.773972,122.431297,2023,19,Dec,11:46:49,07:00,16:34,7.0,11.780277777777778,16.566666666666666
37.773972,122.431297,2023,20,Jan,12:00:58,07:03,17:00,7.05,12.016111111111112,17.0
37.773972,122.431297,2023,20,Feb,12:04:06,06:35,17:34,6.583333333333333,12.068333333333333,17.566666666666666
37.773972,122.431297,2023,20,Mar,11:58:02,05:55,18:01,5.916666666666667,11.967222222222222,18.016666666666666
37.773972,122.431297,2023,20,Apr,11:49:25,05:09,18:30,5.15,11.823611111111111,18.5
37.773972,122.431297,2023,20,May,11:46:46,04:37,18:57,4.616666666666667,11.779444444444445,18.95
37.773972,122.431297,2023,20,Jun,11:51:38,04:28,19:15,4.466666666666667,11.860555555555555,19.25
37.773972,122.431297,2023,20,Jul,11:56:36,04:43,19:09,4.716666666666667,11.943333333333333,19.15
37.773972,122.431297,2023,20,Aug,11:53:56,05:09,18:38,5.15,11.898888888888889,18.633333333333333
37.773972,122.431297,2023,20,Sep,11:44:07,05:36,17:52,5.6,11.735277777777776,17.866666666666667
37.773972,122.431297,2023,20,Oct,11:35:14,06:03,17:07,6.05,11.587222222222223,17.116666666666667
37.773972,122.431297,2023,20,Nov,11:35:36,06:35,16:36,6.583333333333333,11.593333333333334,16.6
37.773972,122.431297,2023,20,Dec,11:47:19,07:01,16:34,7.016666666666667,11.788611111111111,16.566666666666666
37.773972,122.431297,2023,21,Jan,12:01:16,07:02,17:01,7.033333333333333,12.021111111111113,17.016666666666666
37.773972,122.431297,2023,21,Feb,12:04:00,06:33,17:35,6.55,12.066666666666666,17.583333333333332
37.773972,122.431297,2023,21,Mar,11:57:45,05:53,18:02,5.883333333333333,11.962499999999999,18.033333333333335
37.773972,122.431297,2023,21,Apr,11:49:12,05:08,18:31,5.133333333333334,11.82,18.516666666666666
37.773972,122.431297,2023,21,May,11:46:49,04:36,18:58,4.6,11.780277777777778,18.966666666666665
37.773972,122.431297,2023,21,Jun,11:51:51,04:28,19:15,4.466666666666667,11.864166666666666,19.25
37.773972,122.431297,2023,21,Jul,11:56:40,04:44,19:09,4.733333333333333,11.944444444444445,19.15
37.773972,122.431297,2023,21,Aug,11:53:42,05:10,18:36,5.166666666666667,11.895,18.6
37.773972,122.431297,2023,21,Sep,11:43:46,05:37,17:50,5.616666666666667,11.729444444444445,17.833333333333332
37.773972,122.431297,2023,21,Oct,11:35:03,06:04,17:06,6.066666666666666,11.584166666666667,17.1
37.773972,122.431297,2023,21,Nov,11:35:51,06:36,16:36,6.6,11.5975,16.6
37.773972,122.431297,2023,21,Dec,11:47:48,07:02,16:34,7.033333333333333,11.796666666666667,16.566666666666666
37.773972,122.431297,2023,22,Jan,12:01:33,07:02,17:02,7.033333333333333,12.025833333333335,17.033333333333335
37.773972,122.431297,2023,22,Feb,12:03:53,06:32,17:36,6.533333333333333,12.064722222222223,17.6
37.773972,122.431297,2023,22,Mar,11:57:27,05:52,18:03,5.866666666666667,11.9575,18.05
37.773972,122.431297,2023,22,Apr,11:49:00,05:07,18:32,5.116666666666666,11.816666666666666,18.533333333333335
37.773972,122.431297,2023,22,May,11:46:53,04:36,18:59,4.6,11.78138888888889,18.983333333333334
37.773972,122.431297,2023,22,Jun,11:52:04,04:29,19:16,4.483333333333333,11.867777777777778,19.266666666666666
37.773972,122.431297,2023,22,Jul,11:56:43,04:45,19:08,4.75,11.945277777777777,19.133333333333333
37.773972,122.431297,2023,22,Aug,11:53:27,05:11,18:35,5.183333333333334,11.890833333333333,18.583333333333332
37.773972,122.431297,2023,22,Sep,11:43:24,05:37,17:48,5.616666666666667,11.723333333333333,17.8
37.773972,122.431297,2023,22,Oct,11:34:53,06:05,17:04,6.083333333333333,11.581388888888888,17.066666666666666
37.773972,122.431297,2023,22,Nov,11:36:05,06:37,16:35,6.616666666666667,11.601388888888888,16.583333333333332
37.773972,122.431297,2023,22,Dec,11:48:18,07:02,16:35,7.033333333333333,11.805000000000001,16.583333333333332
37.773972,122.431297,2023,23,Jan,12:01:50,07:01,17:03,7.016666666666667,12.030555555555557,17.05
37.773972,122.431297,2023,23,Feb,12:03:46,06:31,17:37,6.516666666666667,12.062777777777779,17.616666666666667
37.773972,122.431297,2023,23,Mar,11:57:09,05:50,18:04,5.833333333333333,11.952499999999999,18.066666666666666
37.773972,122.431297,2023,23,Apr,11:48:48,05:05,18:33,5.083333333333333,11.813333333333334,18.55
37.773972,122.431297,2023,23,May,11:46:57,04:35,18:59,4.583333333333333,11.7825,18.983333333333334
37.773972,122.431297,2023,23,Jun,11:52:17,04:29,19:16,4.483333333333333,11.87138888888889,19.266666666666666
37.773972,122.431297,2023,23,Jul,11:56:46,04:46,19:07,4.766666666666667,11.946111111111112,19.116666666666667
37.773972,122.431297,2023,23,Aug,11:53:12,05:12,18:33,5.2,11.886666666666667,18.55
37.773972,122.431297,2023,23,Sep,11:43:03,05:38,17:47,5.633333333333333,11.7175,17.783333333333335
37.773972,122.431297,2023,23,Oct,11:34:44,06:06,17:03,6.1,11.578888888888889,17.05
37.773972,122.431297,2023,23,Nov,11:36:21,06:38,16:35,6.633333333333333,11.605833333333333,16.583333333333332
37.773972,122.431297,2023,23,Dec,11:48:48,07:03,16:35,7.05,11.813333333333334,16.583333333333332
37.773972,122.431297,2023,24,Jan,12:02:05,07:01,17:04,7.016666666666667,12.034722222222221,17.066666666666666
37.773972,122.431297,2023,24,Feb,12:03:38,06:30,17:38,6.5,12.060555555555556,17.633333333333333
37.773972,122.431297,2023,24,Mar,11:56:51,05:49,18:05,5.816666666666666,11.9475,18.083333333333332
37.773972,122.431297,2023,24,Apr,11:48:37,05:04,18:34,5.066666666666666,11.81027777777778,18.566666666666666
37.773972,122.431297,2023,24,May,11:47:02,04:34,19:00,4.566666666666666,11.783888888888889,19.0
37.773972,122.431297,2023,24,Jun,11:52:30,04:29,19:16,4.483333333333333,11.875,19.266666666666666
37.773972,122.431297,2023,24,Jul,11:56:48,04:47,19:07,4.783333333333333,11.946666666666667,19.116666666666667
37.773972,122.431297,2023,24,Aug,11:52:57,05:13,18:32,5.216666666666667,11.8825,18.533333333333335
37.773972,122.431297,2023,24,Sep,11:42:42,05:39,17:45,5.65,11.711666666666666,17.75
37.773972,122.431297,2023,24,Oct,11:34:35,06:07,17:02,6.116666666666666,11.57638888888889,17.033333333333335
37.773972,122.431297,2023,24,Nov,11:36:37,06:39,16:34,6.65,11.610277777777778,16.566666666666666
37.773972,122.431297,2023,24,Dec,11:49:18,07:03,16:36,7.05,11.821666666666667,16.6
37.773972,122.431297,2023,25,Jan,12:02:20,07:00,17:05,7.0,12.03888888888889,17.083333333333332
37.773972,122.431297,2023,25,Feb,12:03:29,06:28,17:39,6.466666666666667,12.058055555555557,17.65
37.773972,122.431297,2023,25,Mar,11:56:33,05:47,18:06,5.783333333333333,11.9425,18.1
37.773972,122.431297,2023,25,Apr,11:48:26,05:03,18:35,5.05,11.807222222222222,18.583333333333332
37.773972,122.431297,2023,25,May,11:47:07,04:34,19:01,4.566666666666666,11.785277777777777,19.016666666666666
37.773972,122.431297,2023,25,Jun,11:52:43,04:29,19:16,4.483333333333333,11.87861111111111,19.266666666666666
37.773972,122.431297,2023,25,Jul,11:56:49,04:47,19:06,4.783333333333333,11.946944444444444,19.1
37.773972,122.431297,2023,25,Aug,11:52:41,05:14,18:31,5.233333333333333,11.878055555555555,18.516666666666666
37.773972,122.431297,2023,25,Sep,11:42:21,05:40,17:44,5.666666666666667,11.705833333333333,17.733333333333334
37.773972,122.431297,2023,25,Oct,11:34:27,06:08,17:01,6.133333333333334,11.574166666666667,17.016666666666666
37.773972,122.431297,2023,25,Nov,11:36:55,06:40,16:34,6.666666666666667,11.615277777777777,16.566666666666666
37.773972,122.431297,2023,25,Dec,11:49:47,07:03,16:37,7.05,11.829722222222221,16.616666666666667
37.773972,122.431297,2023,26,Jan,12:02:35,06:59,17:06,6.983333333333333,12.043055555555556,17.1
37.773972,122.431297,2023,26,Feb,12:03:20,06:27,17:40,6.45,12.055555555555557,17.666666666666668
37.773972,122.431297,2023,26,Mar,11:56:15,05:46,18:07,5.766666666666667,11.9375,18.116666666666667
37.773972,122.431297,2023,26,Apr,11:48:15,05:01,18:35,5.016666666666667,11.804166666666667,18.583333333333332
37.773972,122.431297,2023,26,May,11:47:13,04:33,19:02,4.55,11.786944444444444,19.033333333333335
37.773972,122.431297,2023,26,Jun,11:52:56,04:30,19:16,4.5,11.882222222222223,19.266666666666666
37.773972,122.431297,2023,26,Jul,11:56:50,04:48,19:05,4.8,11.947222222222223,19.083333333333332
37.773972,122.431297,2023,26,Aug,11:52:24,05:15,18:29,5.25,11.873333333333333,18.483333333333334
37.773972,122.431297,2023,26,Sep,11:42:00,05:41,17:42,5.683333333333334,11.7,17.7
37.773972,122.431297,2023,26,Oct,11:34:19,06:09,16:59,6.15,11.571944444444444,16.983333333333334
37.773972,122.431297,2023,26,Nov,11:37:13,06:41,16:33,6.683333333333334,11.620277777777778,16.55
37.773972,122.431297,2023,26,Dec,11:50:17,07:04,16:37,7.066666666666666,11.838055555555556,16.616666666666667
37.773972,122.431297,2023,27,Jan,12:02:48,06:59,17:07,6.983333333333333,12.046666666666667,17.116666666666667
37.773972,122.431297,2023,27,Feb,12:03:10,06:26,17:41,6.433333333333334,12.052777777777779,17.683333333333334
37.773972,122.431297,2023,27,Mar,11:55:57,05:44,18:08,5.733333333333333,11.9325,18.133333333333333
37.773972,122.431297,2023,27,Apr,11:48:05,05:00,18:36,5.0,11.801388888888889,18.6
37.773972,122.431297,2023,27,May,11:47:19,04:33,19:02,4.55,11.788611111111111,19.033333333333335
37.773972,122.431297,2023,27,Jun,11:53:08,04:30,19:16,4.5,11.885555555555555,19.266666666666666
37.773972,122.431297,2023,27,Jul,11:56:50,04:49,19:04,4.816666666666666,11.947222222222223,19.066666666666666
37.773972,122.431297,2023,27,Aug,11:52:08,05:15,18:28,5.25,11.86888888888889,18.466666666666665
37.773972,122.431297,2023,27,Sep,11:41:40,05:42,17:41,5.7,11.694444444444445,17.683333333333334
37.773972,122.431297,2023,27,Oct,11:34:13,06:10,16:58,6.166666666666667,11.570277777777777,16.966666666666665
37.773972,122.431297,2023,27,Nov,11:37:31,06:42,16:33,6.7,11.625277777777779,16.55
37.773972,122.431297,2023,27,Dec,11:50:47,07:04,16:38,7.066666666666666,11.846388888888889,16.633333333333333
37.773972,122.431297,2023,28,Jan,12:03:00,06:58,17:09,6.966666666666667,12.05,17.15
37.773972,122.431297,2023,28,Feb,12:02:59,06:24,17:42,6.4,12.049722222222222,17.7
37.773972,122.431297,2023,28,Mar,11:55:38,05:43,18:09,5.716666666666667,11.927222222222222,18.15
37.773972,122.431297,2023,28,Apr,11:47:56,04:59,18:37,4.983333333333333,11.79888888888889,18.616666666666667
37.773972,122.431297,2023,28,May,11:47:26,04:32,19:03,4.533333333333333,11.790555555555555,19.05
37.773972,122.431297,2023,28,Jun,11:53:21,04:30,19:16,4.5,11.889166666666666,19.266666666666666
37.773972,122.431297,2023,28,Jul,11:56:49,04:50,19:03,4.833333333333333,11.946944444444444,19.05
37.773972,122.431297,2023,28,Aug,11:51:51,05:16,18:26,5.266666666666667,11.864166666666666,18.433333333333334
37.773972,122.431297,2023,28,Sep,11:41:19,05:43,17:39,5.716666666666667,11.688611111111111,17.65
37.773972,122.431297,2023,28,Oct,11:34:07,06:11,16:57,6.183333333333334,11.56861111111111,16.95
37.773972,122.431297,2023,28,Nov,11:37:51,06:43,16:33,6.716666666666667,11.630833333333333,16.55
37.773972,122.431297,2023,28,Dec,11:51:16,07:05,16:39,7.083333333333333,11.854444444444445,16.65
37.773972,122.431297,2023,29,Jan,12:03:12,06:57,17:10,6.95,12.053333333333335,17.166666666666668
37.773972,122.431297,2023,29,Mar,11:55:20,05:41,18:10,5.683333333333334,11.922222222222222,18.166666666666668
37.773972,122.431297,2023,29,Apr,11:47:47,04:58,18:38,4.966666666666667,11.796388888888888,18.633333333333333
37.773972,122.431297,2023,29,May,11:47:34,04:32,19:04,4.533333333333333,11.792777777777777,19.066666666666666
37.773972,122.431297,2023,29,Jun,11:53:33,04:31,19:16,4.516666666666667,11.8925,19.266666666666666
37.773972,122.431297,2023,29,Jul,11:56:48,04:51,19:02,4.85,11.946666666666667,19.033333333333335
37.773972,122.431297,2023,29,Aug,11:51:33,05:17,18:25,5.283333333333333,11.859166666666667,18.416666666666668
37.773972,122.431297,2023,29,Sep,11:40:59,05:43,17:38,5.716666666666667,11.683055555555555,17.633333333333333
37.773972,122.431297,2023,29,Oct,11:34:01,06:12,16:56,6.2,11.566944444444443,16.933333333333334
37.773972,122.431297,2023,29,Nov,11:38:11,06:44,16:32,6.733333333333333,11.636388888888888,16.533333333333335
37.773972,122.431297,2023,29,Dec,11:51:46,07:05,16:39,7.083333333333333,11.862777777777778,16.65
37.773972,122.431297,2023,30,Jan,12:03:23,06:56,17:11,6.933333333333334,12.05638888888889,17.183333333333334
37.773972,122.431297,2023,30,Mar,11:55:02,05:40,18:11,5.666666666666667,11.917222222222222,18.183333333333334
37.773972,122.431297,2023,30,Apr,11:47:39,04:57,18:39,4.95,11.794166666666667,18.65
37.773972,122.431297,2023,30,May,11:47:41,04:31,19:05,4.516666666666667,11.794722222222221,19.083333333333332
37.773972,122.431297,2023,30,Jun,11:53:45,04:31,19:16,4.516666666666667,11.895833333333332,19.266666666666666
37.773972,122.431297,2023,30,Jul,11:56:47,04:51,19:01,4.85,11.946388888888889,19.016666666666666
37.773972,122.431297,2023,30,Aug,11:51:15,05:18,18:24,5.3,11.854166666666666,18.4
37.773972,122.431297,2023,30,Sep,11:40:39,05:44,17:36,5.733333333333333,11.6775,17.6
37.773972,122.431297,2023,30,Oct,11:33:57,06:13,16:55,6.216666666666667,11.565833333333334,16.916666666666668
37.773972,122.431297,2023,30,Nov,11:38:32,06:45,16:32,6.75,11.642222222222221,16.533333333333335
37.773972,122.431297,2023,30,Dec,11:52:15,07:05,16:40,7.083333333333333,11.870833333333334,16.666666666666668
37.773972,122.431297,2023,31,Jan,12:03:33,06:56,17:12,6.933333333333334,12.059166666666668,17.2
37.773972,122.431297,2023,31,Mar,11:54:44,05:38,18:12,5.633333333333333,11.912222222222223,18.2
37.773972,122.431297,2023,31,May,11:47:49,04:31,19:05,4.516666666666667,11.796944444444444,19.083333333333332
37.773972,122.431297,2023,31,Jul,11:56:45,04:52,19:01,4.866666666666667,11.945833333333333,19.016666666666666
37.773972,122.431297,2023,31,Aug,11:50:57,05:19,18:22,5.316666666666666,11.849166666666667,18.366666666666667
37.773972,122.431297,2023,31,Oct,11:33:53,06:14,16:53,6.233333333333333,11.564722222222223,16.883333333333333
37.773972,122.431297,2023,31,Dec,11:52:44,07:05,16:41,7.083333333333333,11.87888888888889,16.683333333333334
